,SampleID,CPB2+Proteomics,C1QA+Proteomics,ATP11B+Proteomics,VTN+Proteomics,C8G+Proteomics,MMRN1+Proteomics,MBL2+Proteomics,SERPINA3+Proteomics,CD44+Proteomics,C9+Proteomics,APOC4+Proteomics,HPX+Proteomics,PFN1+Proteomics,RBP4+Proteomics,C1QB+Proteomics,SERPINF1+Proteomics,C5+Proteomics,SERPINA5+Proteomics,NPHP3+Proteomics,APOC1+Proteomics,MGP+Proteomics,F9+Proteomics,ACTBL2+Proteomics,AMBP+Proteomics,TFRC+Proteomics,CFH+Proteomics,IGFALS+Proteomics,APOC2+Proteomics,CPN2+Proteomics,PROS1+Proteomics,C4BPA+Proteomics,ILK+Proteomics,SERPINC1+Proteomics,A1BG+Proteomics,C8A+Proteomics,FGG+Proteomics,GPLD1+Proteomics,INPP5E+Proteomics,ITIH1+Proteomics,ENO1+Proteomics,ECM1+Proteomics,KNG1+Proteomics,ITGA2B+Proteomics,JCHAIN+Proteomics,C1RL+Proteomics,HPR+Proteomics,PRDX2+Proteomics,F2+Proteomics,SH3GL3+Proteomics,PF4+Proteomics,C6+Proteomics,SERPING1+Proteomics,RBFA+Proteomics,C2+Proteomics,ITIH2+Proteomics,FGB+Proteomics,APCS+Proteomics,PLG+Proteomics,IGHM_1+Proteomics,CFI+Proteomics,IGKV3-11+Proteomics,HBB+Proteomics,IGHV4-34+Proteomics,SERPINF2+Proteomics,ITIH4+Proteomics,F10+Proteomics,IGKV3-15+Proteomics,KIF14+Proteomics,CFB+Proteomics,TTN+Proteomics,ATRN.1+Proteomics,APOE+Proteomics,HBD+Proteomics,CLU.1+Proteomics,RYR2+Proteomics,IGLV1-47+Proteomics,PON3+Proteomics,SAA2+Proteomics,C1S+Proteomics,IGHV3-23+Proteomics,THBS1+Proteomics,ALB+Proteomics,TNNT3+Proteomics,INPP5E+Proteomics,CTTNBP2+Proteomics,ABCF1+Proteomics,SERPINA10+Proteomics,CAND1+Proteomics
66,ZVNCGHM-E13,758864.0893,2333910.811,193117.0476,21894800.98,2018709.66,161366.9946,47069.99241,14850395.31,34346.79827,1742069.801,117609.0048,109172026.8,292484.9771,3042099.689,1606770.001,2288790.525,3949490.168,412635.094,12771.19585,3081700.014,8964.509924,585309.0256,765969.8072,11611902.28,73870.41181,13676597.3,1710960.473,2425160.838,1349509.779,1757240.226,12848298.68,160893.9999,15723499.38,15761997.04,2431680.072,153636951.3,931393.3138,12282.80123,6404218.056,1259260.212,1199130.298,8268619.205,183331.9873,5873878.527,257114.0637,6712468.583,39867.2922,14935704.98,319328.1031,720255.8762,1545220.187,16672995.63,306844.0324,1684690.333,14518700.55,139802023.3,304551.9888,11493501.13,21062100.7,1856640.418,3347730.589,11981299.03,74443.7959,3925750.35,5752030.919,849463.8338,1383109.55,8225.598849,11671397.66,32678.08906,52701.70441,6586100.061,262698.0562,1194999.845,246559.9587,372339.9779,593670.1294,1275.467393,1709250.006,631012.9116,309298.0045,1473529707.0,7316.667587,12282.80123,2790.099777,204440.0041,157102.9777,346946.0942
67,ZVNCGHM-E14,607586.3782,1914345.766,171801.13,15127811.96,1675522.93,205582.7941,63730.21909,12888044.1,18613.47757,1406199.64,69916.24095,97806702.65,57957.99232,1832434.246,1164968.891,1567691.224,3001932.278,339104.4051,2186.514243,2565395.805,4690.12286,245315.6928,189334.7896,10124308.23,42064.92058,11795391.76,1330023.218,2413725.191,1072792.778,1160206.358,11803325.09,26731.2559,10802410.93,11535202.54,2078469.288,165406421.1,636464.2698,139009.1189,5323006.879,892516.9238,715156.7674,8124851.421,20516.11581,3871979.812,177890.5072,2343380.831,49990.62695,11728864.39,242944.9637,262007.7571,945114.7647,11343165.74,259170.1429,1325706.518,10770336.58,152932522.4,203357.6869,9361965.384,17388257.14,1571270.351,2103353.637,12842831.7,55946.87775,3466624.155,4810615.292,852322.5637,1419705.243,18355.43902,8518275.737,464188.096,49260.71679,5222973.669,247927.71,1295600.95,163951.5482,312044.0116,393021.8512,12792.97193,1297434.251,425441.1333,163489.6749,1947869663.0,16138.51261,139009.1189,5731.089542,135358.879,70094.80967,916077.4177
68,ZVNCGHM-E15,928736.6227,2386508.427,197306.6424,21266658.01,2291085.709,98746.36357,76427.27649,14917784.96,35702.06744,1783512.628,114394.6455,102922987.6,156692.869,3067687.298,1745029.506,2258384.967,4203209.687,486358.2956,19746.37212,3333901.385,10078.40698,631831.3515,352770.403,11229575.06,65898.59107,13236239.81,1800255.196,2352853.396,1340286.506,1812776.961,13124326.01,65272.60512,15482767.11,15373901.56,2517063.182,136546775.0,961062.0136,10156.53024,6539006.379,1120467.987,970379.8046,9230196.943,16416.05672,5699840.034,282681.9029,7788693.955,20420.35038,13870630.19,313553.044,544457.5332,1584251.554,17309491.41,312396.7675,1795021.881,14463165.42,125083824.9,286469.0989,11035586.73,18711735.01,1940732.705,3505721.597,5338562.896,92361.88521,3730092.56,6261209.743,1407184.435,1527012.033,11134.70813,11417789.23,23209.0524,62518.6931,7394699.035,142527.4228,1391867.067,211918.4983,366870.1499,614230.2333,21307.88826,1825942.621,610363.8531,164067.5046,1573783563.0,9912.752537,10156.53024,1917.764694,241011.0888,181776.982,298189.514
69,ZVM4N7A-E11,643945.9168,4276028.387,244965.6606,14517704.29,1909455.675,4849.973108,18389.05854,14570125.82,36199.19514,2089172.228,474368.9318,81122568.73,8912.977017,2811872.99,2303713.696,2050266.476,4082665.672,459772.2921,43982.13447,4009469.686,16792.85608,366676.9366,8597.516847,9119352.741,222634.8629,16715231.5,2151676.862,4617754.358,1748661.968,2014122.499,13889487.2,95257.8258,13217811.58,15661618.77,1875300.029,133081058.0,690652.2705,8763.065943,5879206.414,1020567.377,1281311.658,9576785.114,8300.70225,10992986.15,391558.9503,9252296.059,4034.180723,13636404.84,482654.0636,6313.329453,1341857.462,13916856.11,288101.97,1732051.024,12695113.87,135547193.3,218054.6152,13593183.16,33970520.79,2154213.785,5163257.075,1102861.351,131596.3547,4501517.508,5265101.818,738260.2724,2370187.892,8420.674015,13109506.12,47429.9261,44882.33147,10954725.51,32594.2532,1180420.95,320225.7951,645232.6867,317289.4442,91659.06826,2277847.923,956874.3719,9738.811467,1511558847.0,4451.605504,8763.065943,1677.584824,113325.2643,102644.7277,153032.6538
70,ZVM4N7A-E12,595559.0361,4656640.25,229621.9447,16554395.56,1650549.529,8739.650208,21099.90671,14665602.44,26187.59587,2183109.403,356736.9181,100356025.5,26672.69535,2340820.697,2811130.503,1615489.564,4121511.244,436766.8996,30053.09597,4832408.55,8232.888659,299566.9624,14963.60326,9620710.421,115001.0095,17717601.77,1951270.015,4777379.322,1520929.658,2041229.548,20046193.8,51968.50729,12947300.56,14434401.96,1717650.402,200708990.4,507409.1465,88536.02612,5941591.546,1320339.95,762881.7898,9739126.821,2631.956868,9829380.075,235433.9746,12287797.41,2594.960746,13782201.31,364062.0914,171115.9836,1407360.016,13534600.8,320570.0235,1611540.483,11292299.79,188775984.5,211290.0054,16304399.83,38773402.33,2152079.585,4367090.506,1517859.685,131368.9683,4221630.848,5963190.52,804631.1137,2148469.7,23400.79625,12219500.69,452970.0066,58970.79405,9171892.404,30510.19965,1214620.337,197682.0019,498903.0626,278971.0713,53234.09764,1955159.669,1227460.357,159066.0033,1386199733.0,11593.69647,88536.02612,406.009873,109355.0258,80931.68431,732266.8701
71,ZVM4N7A-E13,584868.19,5381041.49,178958.0604,11163398.8,1559720.4,19115.90656,18967.6983,9730698.91,20497.89299,1747089.396,312476.0301,64849899.37,3873.203223,1549390.104,2615370.67,1323410.316,3368920.609,247537.0585,20207.59487,5377160.113,11920.10233,165886.9648,165931.0096,5566329.959,99017.36932,11701596.17,1293289.657,3499659.182,1021889.662,1549550.132,12755498.97,4737.341632,7938290.898,9330112.202,1281070.108,386322911.4,331191.9313,122660.9922,3591440.043,627614.8662,2322570.567,8335249.768,5820.764538,5288440.792,179535.0502,9761530.95,14616.20345,9560661.429,207624.044,248059.0385,915812.0359,5356718.305,145718.0431,1116049.821,8474119.249,379022958.9,311130.0033,14220698.56,24067400.66,1827929.502,2653109.887,836614.2233,102401.9739,2836139.372,4676098.859,353333.0068,1274639.638,38425.88854,7785002.112,2230070.672,10192.25485,5326638.711,17199.0946,758830.9517,98385.63045,377661.9731,160329.0138,31764.11052,1576310.158,703927.8305,90250.10562,1272139733.0,18730.90518,122660.9922,4212408.738,125257.0256,43174.71398,691942.1977
72,ZVM4N7A-E14,643480.9888,5420900.139,309213.9754,20936907.09,2000549.645,10297.66972,11310.79724,16715694.95,42980.80848,2088749.424,444950.0923,102175991.3,34425.30939,2607399.11,2366879.782,2032980.575,4619550.346,529432.0472,56294.79824,3224059.638,11048.89904,300880.0655,31398.80429,10139800.98,203027.9746,19750899.19,2648960.683,5773068.848,1707439.465,2056630.232,15511694.94,98008.82234,13492300.32,18326094.14,1873879.821,161124986.9,748762.1589,15370.69736,6195739.257,1182950.274,938737.3265,10922501.74,7263.151654,12355002.78,352480.0306,10082800.03,17215.99567,17912905.15,493492.9674,181497.9843,1659339.891,16971397.12,358733.0149,1976370.505,14444200.34,181987989.4,80115.29074,17041996.22,44150088.68,2313769.952,6584109.962,1324589.595,153763.0145,5421478.822,6186568.578,975002.9106,3055690.511,1386.074392,14819700.95,74446.78879,48026.29848,12659595.74,24728.00105,1351209.551,470208.1436,759411.8576,355135.9784,96770.52041,2160419.433,1263420.101,66580.49611,1267980137.0,33094.70981,15370.69736,2155.879758,79049.89906,124054.9692,168935.0314
73,ZVM4N7A-E15,663588.7948,3010100.03,210628.3344,16537066.47,1705318.755,28626.48523,27561.94348,13610813.86,24102.5806,2102712.244,338942.2599,101874659.7,75670.84841,1895674.718,1960934.614,1498097.406,3668833.493,417382.3302,20661.53759,4992358.13,6410.850276,297112.5458,173631.599,10484174.97,156512.6781,16824846.42,2144990.757,4691279.414,1647206.503,1556883.972,17515392.72,64976.48137,11427607.07,14253076.3,2005791.199,142231916.7,466268.0338,115298.1629,5493103.331,1387041.959,620688.5471,10838336.43,13725.48968,8695816.102,259632.237,8903616.358,1357.729156,13517921.45,407090.4918,358780.0138,1349889.608,13092524.78,352931.8243,1739040.378,12325561.2,136056439.5,233096.8528,13241103.28,39439009.95,2194650.839,3326399.464,736650.1033,140899.7963,4305143.81,5927736.962,658502.7775,2818370.796,18535.8416,11710099.51,376988.2415,52101.23681,9999399.308,14854.37207,1470198.985,163523.6751,468734.026,303687.9206,44464.61273,2087666.743,1028649.461,130343.58,1630299638.0,10098.40624,115298.1629,1048.172174,132820.6557,68768.01109,862628.5862
74,ZVBQY1N-E11,531425.1573,2221700.632,180598.9526,15314097.37,1404930.175,62476.80253,85449.71147,14254696.63,25908.8974,1521950.493,185350.9521,85431572.39,14987.49862,1712130.217,1259669.647,2058949.479,3278689.839,323660.1002,19884.79406,5069689.643,7341.137964,492240.8966,22099.96689,9203836.981,52665.58859,13926795.48,1454689.686,4457798.577,1117810.344,1175799.794,7465451.063,37489.99467,11263602.57,12491799.65,1511720.505,84329320.86,855315.9985,173986.0365,4263340.935,764746.9911,535492.1869,7507618.965,5634.293773,3643549.096,190563.0654,7808072.402,36406.00966,10027398.31,187592.939,334284.9781,958304.7539,9982287.328,274451.9378,1143420.0,11385702.71,73231397.92,403475.9064,9556361.509,22294399.42,1615909.533,2002500.261,2114209.629,75729.30143,2736800.8,3479148.915,407515.9496,401754.0383,77726.82686,8356428.257,475820.8615,9519.268749,8213012.141,50423.09311,884408.8891,125006.969,334215.0094,296072.9166,28519.00445,1403750.397,154534.0253,132982.972,2054220638.0,33020.30899,173986.0365,1107809.972,208875.9696,72410.38495,1033839.644
75,ZVBQY1N-E12,1055869.423,4542421.021,358240.7678,24147491.66,2241091.31,11086.68743,6154.156801,12814643.43,47903.38552,1867659.467,172305.5922,85260252.97,9938.758958,3329998.277,1189562.795,2779068.568,3694249.821,492116.3761,84699.74467,1868799.03,26824.80383,634350.2042,301996.0177,9413827.588,110592.958,20240056.76,2349610.195,5395704.839,1712971.835,1576080.726,8080146.389,99825.44655,10819421.3,22601575.39,1648531.473,108297898.0,1683065.625,15331.90311,5050483.227,691260.5173,940722.7052,7214460.086,25736.92239,7567314.633,310988.1321,2074913.84,30836.04248,14850107.1,228394.7559,909188.5564,1310349.289,11366620.16,181476.0955,1400858.688,12402606.42,153067207.7,101172.6631,14599139.49,20680102.49,2612555.039,5222865.062,3005867.531,14621.3691,4208369.646,3885503.148,815480.0175,2948071.328,7717.832403,12342831.01,14319.39261,48303.8312,12525197.36,5546.143436,1238952.975,542318.1767,701498.2601,385689.4078,75121.07042,1738232.941,456552.1067,375871.4991,1822321044.0,29896.72843,15331.90311,18750.25912,10402.24565,130285.7706,14833.65364
76,ZVBQY1N-E13,633230.8423,2933240.635,215547.0063,22163094.58,1645580.303,52283.71375,13886.49612,17559604.31,23527.80318,1715299.417,191622.0425,106479023.1,157816.0051,3690899.438,1682700.515,2355449.548,3973591.128,424859.1175,25504.90312,2832960.391,11759.1976,672163.1843,92726.49483,11487002.15,70002.31438,20350698.82,1775870.561,4458611.297,1648960.032,1460319.888,9021481.873,97330.27427,12330303.71,18866899.23,2011029.759,156187959.5,1200179.698,6907.870739,5859759.406,1383260.074,946555.1238,9699023.009,48516.30303,5861250.23,248586.0823,6889591.433,20366.903,13937195.99,262072.0549,377018.0318,1387630.475,13062403.11,310971.9655,1479310.02,13450896.54,136959015.9,214411.9813,13797504.31,23712196.95,2333170.002,3134910.881,3374871.17,64884.98306,3916389.981,4439439.16,713313.128,1206739.631,7456.663383,11359397.65,3143.051073,61092.30273,10154099.74,74646.39668,1160420.293,289073.9339,398301.117,420961.8593,46864.11441,1630559.889,645169.1816,252528.0288,1702449668.0,5657.606641,6907.870739,2960.920419,164129.0403,99820.87987,221406.0317
77,ZVBQY1N-E14,693357.5565,2970202.783,237712.7895,23950625.53,1714480.423,3802.325521,14010.78336,16740508.32,23131.48072,1712876.85,207107.4608,106169195.9,193275.6012,3553772.753,1677405.429,2457227.494,4234528.768,493968.6645,31628.99292,3057201.049,11681.75976,566725.2671,479669.1068,10510879.09,59825.79322,19657956.21,1950185.598,5190348.575,1643670.858,1602041.4,9049709.18,119629.1958,13586118.43,19530154.14,1889888.906,160748496.2,1238901.45,12642.2883,6204312.829,1103297.171,872557.0888,9810260.396,97918.23956,6111732.628,263811.8785,7367378.845,14603.43361,15080072.2,255170.1419,812991.0812,1376649.633,13791729.04,327011.0815,1697605.73,15409321.47,147207914.7,133954.173,13569178.08,31406285.8,2228497.636,3152248.85,2813803.204,59812.9395,4279022.991,4449494.462,1178409.879,1032671.525,12862.11256,11907523.0,47583.04575,43609.65631,10374079.54,56054.78848,1099281.924,353279.3752,415641.4474,431102.0807,46181.90292,1607358.157,580678.4627,430161.8334,1645318795.0,29797.42412,12642.2883,7499.419134,114348.6652,100963.1989,210094.6647
78,ZVBQY1N-E15,796033.7095,2495417.885,191581.6688,20035150.34,1651367.744,57979.28814,21550.14566,13082274.0,26836.14828,1844962.42,207324.3437,93976714.82,18091.69551,2810411.589,1605309.453,2310013.737,4031149.898,407836.1122,20335.74184,4402861.403,11499.87054,691365.9373,6211.227989,9492653.551,75763.21856,15850115.31,1901003.82,3802139.409,1615377.59,1602507.857,8935208.724,52568.8298,13713181.65,16650936.67,1913841.602,133027566.8,1251736.964,10058.09873,5904403.966,978701.9171,810644.5853,8892144.734,29101.38106,5135808.576,218072.7532,7290316.409,15255.69198,12734773.81,220851.9431,483893.4884,1388032.579,12947677.49,276710.9098,1437190.626,13598837.58,121859205.6,307769.3417,12140209.65,24138454.96,2300490.391,2602920.828,2764007.309,72843.8725,3224334.523,4608193.926,753380.9353,1011833.164,7095.260805,11267702.17,27681.98926,60120.10881,9758378.421,58723.48629,1108686.465,211135.5518,301120.2071,448428.9829,40659.36321,1725915.019,581592.847,193836.4013,1841022356.0,16257.41207,10058.09873,12873.16021,167105.5356,171484.6598,234485.6321
79,ZUPAQVU-E11,701381.5718,3618097.863,210480.9296,22024867.44,1766484.917,6788.961771,26892.50976,18409154.09,29170.04517,1827968.78,134182.7788,97203168.1,78436.63372,2953491.44,2148696.071,1945406.213,4244108.181,340460.9951,14912.03985,2867714.558,11188.1199,699589.9312,37812.61488,11380574.09,79180.08524,20915512.3,1493846.002,2719217.272,1875443.019,1533184.62,13883326.99,73235.72711,11574287.1,18388749.0,2155229.392,176762867.6,1022082.343,6134.478322,6178135.148,1446866.117,1135101.596,8386456.896,23499.13448,5163364.443,295373.3214,6148273.872,20283.23293,12981106.26,409601.0818,336192.9626,1618930.924,13571059.3,240197.232,1817898.223,14572347.82,150729859.4,260466.8058,13158210.85,15759626.41,2404640.845,3055400.353,3232300.729,66908.87655,3903075.664,5645539.406,938931.2501,1615299.214,8863.495182,13264895.74,3396.916405,55700.39739,9474182.29,71996.04321,1322714.255,299096.1885,408051.0135,474602.4426,6250.916392,1781350.525,933273.2375,188828.8923,1657831231.0,10032.46267,6134.478322,2612.635234,172487.2263,99011.60426,417622.5244
80,ZUPAQVU-E12,573585.8864,2811697.582,206282.227,18976229.14,1464675.866,669024.7233,10185.57637,15738666.78,24154.76171,1753164.573,97417.94974,98645506.57,6426.288345,2085656.297,1598835.411,1559973.402,3692483.388,260692.5809,4000.527239,3242600.817,6342.825778,518383.402,17765.98429,10008968.74,50304.15683,18538741.83,1313960.067,3205348.964,1625542.674,1363629.231,13219002.68,57367.2603,11585684.92,15001048.44,1582309.074,188824405.0,853209.2021,86654.07651,6314994.295,1294891.691,849697.621,7188304.038,18380.26568,4811115.487,212679.2856,1836401.392,227486.2782,12813844.03,340519.9976,481835.111,1327462.798,13397681.27,253488.3643,1399111.975,12594582.82,177527834.4,186331.2337,12446872.94,21100151.18,1983435.428,3092859.786,40707181.52,69460.25083,2611685.958,5446771.822,701692.7837,1746614.752,26788.57092,11240867.17,341991.2765,52283.20639,7765352.58,398251.4255,1061262.415,227991.4189,362620.2583,385350.036,8397.508907,1456202.944,1104437.233,161008.7982,1604970907.0,12986.36461,86654.07651,2519.531887,114822.0347,70695.95253,900352.2374
81,ZUPAQVU-E13,848161.8106,3788853.692,202880.4043,17306132.29,1993275.921,582302.7877,12962.60991,9518019.635,83803.33282,1123360.851,43338.45193,47647262.73,9605.181899,1817444.654,925857.0907,1404621.507,2681725.239,125310.6928,20104.34899,1517273.779,30850.79401,332229.3489,68222.02699,8109322.738,118962.7189,16747936.3,1281134.043,3127546.709,1709970.493,1552121.43,8016660.791,55266.97388,9762776.006,18399841.46,1265152.618,59413605.29,1017389.021,21245.06298,3694608.33,456109.2806,459517.4109,5171602.643,14777.24802,8539262.233,134583.3115,726971.8625,1270002.583,17146252.99,177837.4942,474664.9509,1126237.763,9989562.051,12776.33241,1687422.719,11979131.67,140656404.2,16451.82488,10202999.46,10141234.87,2918792.053,4323625.093,410145341.1,12545.8086,2928275.78,5634749.327,838836.4345,4753108.816,41499.15214,9994133.093,2628.857088,31508.78726,8844443.871,5057209.1,1459831.069,346849.4328,571427.1268,258345.1009,7071.622982,1349721.198,571866.9482,255779.3023,1319514447.0,12242.91942,21245.06298,17177.35097,8714.226481,32906.38672,41802.74325
82,ZUPAQVU-E14,513117.6052,2428947.707,198582.6423,15384988.19,1624844.245,664113.3618,29998.44295,15651743.1,29767.90354,1726094.475,99491.79967,83245560.54,2492.509063,1622244.675,1435120.055,1553423.753,3790245.851,227448.4378,10988.64712,2860607.241,5202.033591,289190.3728,7567.848649,9766769.377,46432.90747,15543520.87,1320488.219,2754139.109,1467653.53,1316120.36,12279938.5,43439.5037,11537921.36,13548783.62,1574017.336,95107119.09,785656.9583,211817.1679,4592409.944,1000063.377,635291.8563,7557093.28,34364.70609,3335241.967,212527.4992,1806617.928,587439.194,10652287.97,325798.4015,1181951.986,1074608.706,10748783.09,210266.5743,1422157.68,12428079.16,91017460.62,345783.6191,8964178.834,17759898.49,1749765.309,2393847.803,41338422.5,76326.68958,3187204.149,4910368.958,465315.5905,1021572.384,89677.59701,10045527.59,560513.6572,2119.883851,7173620.525,1072287.247,1053340.177,149671.4991,327348.9895,387836.753,3532.705649,1433380.299,524866.1384,416226.7034,1834385868.0,38456.50411,211817.1679,1578234.334,129352.6424,38952.54579,1601097.795
83,ZUPAQVU-E15,734305.0519,2745980.595,202186.9,20317928.71,1739751.716,1510139.087,14322.93963,18938647.91,30197.05007,1738365.479,128292.7395,97880626.51,67961.96756,2621425.291,1756899.212,1729795.429,4135040.417,328663.1082,13046.19735,3071091.36,8594.92896,596168.2423,23538.9117,10909790.03,61802.60376,18960320.3,1514625.823,3426228.644,1903495.858,1641314.186,14616555.16,73466.04553,12078433.31,19139369.91,1921045.155,156257478.7,943014.2198,16083.56944,6833058.275,1313686.865,728475.0319,8314741.609,13197.01823,5208404.261,221334.6811,1912409.438,346124.1308,13716603.97,406819.6952,756788.1641,1536940.624,13778256.45,255747.3916,1674965.559,15046034.84,139533858.5,274889.0664,11684964.38,20799420.53,2250930.372,3035410.069,67824350.91,94997.37312,4208953.09,5948481.498,1217221.254,1550841.698,13420.95767,13090709.9,38201.98545,46766.56998,9143024.151,735007.7824,1117489.62,232915.9641,352464.8831,464799.825,7299.070315,1712485.094,1014902.707,358822.2931,1555412401.0,26562.62307,16083.56944,7392.876,202328.4963,102191.8063,858013.0113
84,ZUL3S6O-E11,719223.1835,2200637.369,185716.1818,18736913.71,1773367.364,35713.94787,6858.769721,18986754.71,20514.97819,1726489.345,162613.7809,104161002.6,16123.96851,3250724.812,1389823.26,1307210.458,2993309.445,418697.8545,13836.48626,5321494.347,8007.132698,419947.6589,10431.98394,12410087.92,62466.71314,16606330.72,1641018.418,6748381.014,1351312.579,1776049.056,16311996.1,26795.81359,12370838.89,14083084.36,2215974.732,133130879.5,1135109.464,111157.8261,6324719.205,1255368.95,529987.9379,9470308.551,1868.929743,3982160.668,192505.4814,5646087.279,9811.105562,14499099.85,651145.3071,139112.2557,1323713.983,15317632.55,338592.3846,1852844.015,13783032.46,125721835.6,282873.9895,11222338.51,14153838.23,1751221.329,2701426.502,1739088.596,81005.37395,4244372.951,5394022.093,634759.2552,2569435.489,19347.37207,9784047.654,331909.4085,59494.55429,8845486.118,29577.65386,1357828.649,244933.4012,555631.9369,279442.1263,172483.6395,1607815.017,701614.9678,25457.26833,1812206232.0,13611.23166,111157.8261,25717.72789,121691.5948,43087.44704,894883.2814
